province_th,province_en,lat,lon,month,area_rai,year,crop_season,month_num,date
ลำปาง,Lampang,18.34986458,99.50325,Jan,0,2015,in_season,1,2015-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,0,2015,in_season,2,2015-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,0,2015,in_season,3,2015-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,0,2015,in_season,4,2015-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,9578,2015,in_season,5,2015-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,39584,2015,in_season,6,2015-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,210993,2015,in_season,7,2015-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,137271,2015,in_season,8,2015-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,0,2015,in_season,9,2015-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2015,in_season,10,2015-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,0,2015,in_season,11,2015-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,0,2015,in_season,12,2015-12-01
ลำปาง,Lampang,18.34986458,99.50325,Jan,0,2016,in_season,1,2016-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,0,2016,in_season,2,2016-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,0,2016,in_season,3,2016-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,0,2016,in_season,4,2016-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,6576,2016,in_season,5,2016-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,33813,2016,in_season,6,2016-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,257210,2016,in_season,7,2016-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,124292,2016,in_season,8,2016-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,0,2016,in_season,9,2016-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2016,in_season,10,2016-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,0,2016,in_season,11,2016-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,0,2016,in_season,12,2016-12-01
ลำปาง,Lampang,18.34986458,99.50325,Jan,0,2017,in_season,1,2017-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,0,2017,in_season,2,2017-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,0,2017,in_season,3,2017-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,0,2017,in_season,4,2017-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,4459,2017,in_season,5,2017-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,34564,2017,in_season,6,2017-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,271997,2017,in_season,7,2017-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,117163,2017,in_season,8,2017-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,2956,2017,in_season,9,2017-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2017,in_season,10,2017-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,0,2017,in_season,11,2017-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,0,2017,in_season,12,2017-12-01
ลำปาง,Lampang,18.34986458,99.50325,Jan,0,2018,in_season,1,2018-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,0,2018,in_season,2,2018-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,0,2018,in_season,3,2018-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,0,2018,in_season,4,2018-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,3797,2018,in_season,5,2018-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,26517,2018,in_season,6,2018-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,279334,2018,in_season,7,2018-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,121400,2018,in_season,8,2018-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,3676,2018,in_season,9,2018-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2018,in_season,10,2018-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,0,2018,in_season,11,2018-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,0,2018,in_season,12,2018-12-01
ลำปาง,Lampang,18.34986458,99.50325,Jan,0,2019,in_season,1,2019-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,0,2019,in_season,2,2019-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,0,2019,in_season,3,2019-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,0,2019,in_season,4,2019-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,3797,2019,in_season,5,2019-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,26517,2019,in_season,6,2019-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,279334,2019,in_season,7,2019-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,121400,2019,in_season,8,2019-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,3676,2019,in_season,9,2019-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2019,in_season,10,2019-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,0,2019,in_season,11,2019-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,0,2019,in_season,12,2019-12-01
ลำปาง,Lampang,18.34986458,99.50325,Jan,8086,2015,off_season,1,2015-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,3875,2015,off_season,2,2015-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,393,2015,off_season,3,2015-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,46,2015,off_season,4,2015-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,0,2015,off_season,5,2015-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,0,2015,off_season,6,2015-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,0,2015,off_season,7,2015-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,0,2015,off_season,8,2015-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,0,2015,off_season,9,2015-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2015,off_season,10,2015-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,0,2015,off_season,11,2015-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,2743,2015,off_season,12,2015-12-01
ลำปาง,Lampang,18.34986458,99.50325,Jan,2255,2016,off_season,1,2016-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,767,2016,off_season,2,2016-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,0,2016,off_season,3,2016-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,0,2016,off_season,4,2016-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,0,2016,off_season,5,2016-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,0,2016,off_season,6,2016-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,0,2016,off_season,7,2016-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,0,2016,off_season,8,2016-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,0,2016,off_season,9,2016-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2016,off_season,10,2016-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,0,2016,off_season,11,2016-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,1197,2016,off_season,12,2016-12-01
ลำปาง,Lampang,18.34986458,99.50325,Jan,23533,2017,off_season,1,2017-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,11864,2017,off_season,2,2017-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,1226,2017,off_season,3,2017-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,0,2017,off_season,4,2017-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,0,2017,off_season,5,2017-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,0,2017,off_season,6,2017-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,0,2017,off_season,7,2017-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,0,2017,off_season,8,2017-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,0,2017,off_season,9,2017-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2017,off_season,10,2017-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,144,2017,off_season,11,2017-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,7785,2017,off_season,12,2017-12-01
ลำปาง,Lampang,18.34986458,99.50325,Jan,24285,2018,off_season,1,2018-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,9590,2018,off_season,2,2018-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,0,2018,off_season,3,2018-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,0,2018,off_season,4,2018-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,0,2018,off_season,5,2018-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,0,2018,off_season,6,2018-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,0,2018,off_season,7,2018-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,0,2018,off_season,8,2018-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,0,2018,off_season,9,2018-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2018,off_season,10,2018-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,120,2018,off_season,11,2018-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,6731,2018,off_season,12,2018-12-01
ลำปาง,Lampang,18.34986458,99.50325,Jan,22060,2019,off_season,1,2019-01-01
ลำปาง,Lampang,18.34986458,99.50325,Feb,5911,2019,off_season,2,2019-02-01
ลำปาง,Lampang,18.34986458,99.50325,Mar,0,2019,off_season,3,2019-03-01
ลำปาง,Lampang,18.34986458,99.50325,Apr,0,2019,off_season,4,2019-04-01
ลำปาง,Lampang,18.34986458,99.50325,May,0,2019,off_season,5,2019-05-01
ลำปาง,Lampang,18.34986458,99.50325,Jun,0,2019,off_season,6,2019-06-01
ลำปาง,Lampang,18.34986458,99.50325,Jul,0,2019,off_season,7,2019-07-01
ลำปาง,Lampang,18.34986458,99.50325,Aug,0,2019,off_season,8,2019-08-01
ลำปาง,Lampang,18.34986458,99.50325,Sep,0,2019,off_season,9,2019-09-01
ลำปาง,Lampang,18.34986458,99.50325,Oct,0,2019,off_season,10,2019-10-01
ลำปาง,Lampang,18.34986458,99.50325,Nov,0,2019,off_season,11,2019-11-01
ลำปาง,Lampang,18.34986458,99.50325,Dec,9474,2019,off_season,12,2019-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,0,2015,in_season,1,2015-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,0,2015,in_season,2,2015-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,0,2015,in_season,3,2015-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2015,in_season,4,2015-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,1282,2015,in_season,5,2015-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,21137,2015,in_season,6,2015-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,76065,2015,in_season,7,2015-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,5743,2015,in_season,8,2015-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2015,in_season,9,2015-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2015,in_season,10,2015-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2015,in_season,11,2015-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,0,2015,in_season,12,2015-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,0,2016,in_season,1,2016-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,0,2016,in_season,2,2016-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,0,2016,in_season,3,2016-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2016,in_season,4,2016-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,3420,2016,in_season,5,2016-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,12527,2016,in_season,6,2016-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,87820,2016,in_season,7,2016-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,13195,2016,in_season,8,2016-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2016,in_season,9,2016-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2016,in_season,10,2016-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2016,in_season,11,2016-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,0,2016,in_season,12,2016-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,0,2017,in_season,1,2017-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,0,2017,in_season,2,2017-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,0,2017,in_season,3,2017-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2017,in_season,4,2017-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,789,2017,in_season,5,2017-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,19000,2017,in_season,6,2017-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,77303,2017,in_season,7,2017-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,20458,2017,in_season,8,2017-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2017,in_season,9,2017-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2017,in_season,10,2017-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2017,in_season,11,2017-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,0,2017,in_season,12,2017-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,0,2018,in_season,1,2018-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,0,2018,in_season,2,2018-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,0,2018,in_season,3,2018-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2018,in_season,4,2018-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,2066,2018,in_season,5,2018-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,34078,2018,in_season,6,2018-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,61475,2018,in_season,7,2018-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,9002,2018,in_season,8,2018-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2018,in_season,9,2018-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2018,in_season,10,2018-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2018,in_season,11,2018-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,0,2018,in_season,12,2018-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,0,2019,in_season,1,2019-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,0,2019,in_season,2,2019-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,0,2019,in_season,3,2019-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2019,in_season,4,2019-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,2066,2019,in_season,5,2019-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,34078,2019,in_season,6,2019-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,61475,2019,in_season,7,2019-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,9002,2019,in_season,8,2019-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2019,in_season,9,2019-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2019,in_season,10,2019-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2019,in_season,11,2019-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,0,2019,in_season,12,2019-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,6873,2015,off_season,1,2015-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,4905,2015,off_season,2,2015-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,1232,2015,off_season,3,2015-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2015,off_season,4,2015-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,0,2015,off_season,5,2015-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,0,2015,off_season,6,2015-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,0,2015,off_season,7,2015-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,0,2015,off_season,8,2015-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2015,off_season,9,2015-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2015,off_season,10,2015-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2015,off_season,11,2015-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,1232,2015,off_season,12,2015-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,3901,2016,off_season,1,2016-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,2155,2016,off_season,2,2016-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,478,2016,off_season,3,2016-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2016,off_season,4,2016-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,0,2016,off_season,5,2016-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,0,2016,off_season,6,2016-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,0,2016,off_season,7,2016-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,0,2016,off_season,8,2016-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2016,off_season,9,2016-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2016,off_season,10,2016-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2016,off_season,11,2016-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,1614,2016,off_season,12,2016-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,8726,2017,off_season,1,2017-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,4159,2017,off_season,2,2017-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,1264,2017,off_season,3,2017-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2017,off_season,4,2017-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,0,2017,off_season,5,2017-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,0,2017,off_season,6,2017-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,0,2017,off_season,7,2017-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,0,2017,off_season,8,2017-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2017,off_season,9,2017-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2017,off_season,10,2017-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2017,off_season,11,2017-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,3061,2017,off_season,12,2017-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,8595,2018,off_season,1,2018-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,4959,2018,off_season,2,2018-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,1284,2018,off_season,3,2018-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2018,off_season,4,2018-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,0,2018,off_season,5,2018-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,0,2018,off_season,6,2018-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,0,2018,off_season,7,2018-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,0,2018,off_season,8,2018-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2018,off_season,9,2018-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2018,off_season,10,2018-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2018,off_season,11,2018-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,2893,2018,off_season,12,2018-12-01
ลำพูน,Lamphun,18.36132,98.96236,Jan,7076,2019,off_season,1,2019-01-01
ลำพูน,Lamphun,18.36132,98.96236,Feb,4525,2019,off_season,2,2019-02-01
ลำพูน,Lamphun,18.36132,98.96236,Mar,389,2019,off_season,3,2019-03-01
ลำพูน,Lamphun,18.36132,98.96236,Apr,0,2019,off_season,4,2019-04-01
ลำพูน,Lamphun,18.36132,98.96236,May,0,2019,off_season,5,2019-05-01
ลำพูน,Lamphun,18.36132,98.96236,Jun,0,2019,off_season,6,2019-06-01
ลำพูน,Lamphun,18.36132,98.96236,Jul,0,2019,off_season,7,2019-07-01
ลำพูน,Lamphun,18.36132,98.96236,Aug,0,2019,off_season,8,2019-08-01
ลำพูน,Lamphun,18.36132,98.96236,Sep,0,2019,off_season,9,2019-09-01
ลำพูน,Lamphun,18.36132,98.96236,Oct,0,2019,off_season,10,2019-10-01
ลำพูน,Lamphun,18.36132,98.96236,Nov,0,2019,off_season,11,2019-11-01
ลำพูน,Lamphun,18.36132,98.96236,Dec,2855,2019,off_season,12,2019-12-01
เลย,Loei,17.41748315,101.6434157,Jan,0,2015,in_season,1,2015-01-01
เลย,Loei,17.41748315,101.6434157,Feb,0,2015,in_season,2,2015-02-01
เลย,Loei,17.41748315,101.6434157,Mar,0,2015,in_season,3,2015-03-01
เลย,Loei,17.41748315,101.6434157,Apr,0,2015,in_season,4,2015-04-01
เลย,Loei,17.41748315,101.6434157,May,26911,2015,in_season,5,2015-05-01
เลย,Loei,17.41748315,101.6434157,Jun,70347,2015,in_season,6,2015-06-01
เลย,Loei,17.41748315,101.6434157,Jul,222845,2015,in_season,7,2015-07-01
เลย,Loei,17.41748315,101.6434157,Aug,17132,2015,in_season,8,2015-08-01
เลย,Loei,17.41748315,101.6434157,Sep,0,2015,in_season,9,2015-09-01
เลย,Loei,17.41748315,101.6434157,Oct,0,2015,in_season,10,2015-10-01
เลย,Loei,17.41748315,101.6434157,Nov,0,2015,in_season,11,2015-11-01
เลย,Loei,17.41748315,101.6434157,Dec,0,2015,in_season,12,2015-12-01
เลย,Loei,17.41748315,101.6434157,Jan,0,2016,in_season,1,2016-01-01
เลย,Loei,17.41748315,101.6434157,Feb,0,2016,in_season,2,2016-02-01
เลย,Loei,17.41748315,101.6434157,Mar,0,2016,in_season,3,2016-03-01
เลย,Loei,17.41748315,101.6434157,Apr,0,2016,in_season,4,2016-04-01
เลย,Loei,17.41748315,101.6434157,May,27707,2016,in_season,5,2016-05-01
เลย,Loei,17.41748315,101.6434157,Jun,64912,2016,in_season,6,2016-06-01
เลย,Loei,17.41748315,101.6434157,Jul,232779,2016,in_season,7,2016-07-01
เลย,Loei,17.41748315,101.6434157,Aug,46485,2016,in_season,8,2016-08-01
เลย,Loei,17.41748315,101.6434157,Sep,0,2016,in_season,9,2016-09-01
เลย,Loei,17.41748315,101.6434157,Oct,0,2016,in_season,10,2016-10-01
เลย,Loei,17.41748315,101.6434157,Nov,0,2016,in_season,11,2016-11-01
เลย,Loei,17.41748315,101.6434157,Dec,0,2016,in_season,12,2016-12-01
เลย,Loei,17.41748315,101.6434157,Jan,0,2017,in_season,1,2017-01-01
เลย,Loei,17.41748315,101.6434157,Feb,0,2017,in_season,2,2017-02-01
เลย,Loei,17.41748315,101.6434157,Mar,0,2017,in_season,3,2017-03-01
เลย,Loei,17.41748315,101.6434157,Apr,0,2017,in_season,4,2017-04-01
เลย,Loei,17.41748315,101.6434157,May,12539,2017,in_season,5,2017-05-01
เลย,Loei,17.41748315,101.6434157,Jun,80494,2017,in_season,6,2017-06-01
เลย,Loei,17.41748315,101.6434157,Jul,292011,2017,in_season,7,2017-07-01
เลย,Loei,17.41748315,101.6434157,Aug,28806,2017,in_season,8,2017-08-01
เลย,Loei,17.41748315,101.6434157,Sep,0,2017,in_season,9,2017-09-01
เลย,Loei,17.41748315,101.6434157,Oct,0,2017,in_season,10,2017-10-01
เลย,Loei,17.41748315,101.6434157,Nov,0,2017,in_season,11,2017-11-01
เลย,Loei,17.41748315,101.6434157,Dec,0,2017,in_season,12,2017-12-01
เลย,Loei,17.41748315,101.6434157,Jan,0,2018,in_season,1,2018-01-01
เลย,Loei,17.41748315,101.6434157,Feb,0,2018,in_season,2,2018-02-01
เลย,Loei,17.41748315,101.6434157,Mar,0,2018,in_season,3,2018-03-01
เลย,Loei,17.41748315,101.6434157,Apr,0,2018,in_season,4,2018-04-01
เลย,Loei,17.41748315,101.6434157,May,17748,2018,in_season,5,2018-05-01
เลย,Loei,17.41748315,101.6434157,Jun,125697,2018,in_season,6,2018-06-01
เลย,Loei,17.41748315,101.6434157,Jul,272346,2018,in_season,7,2018-07-01
เลย,Loei,17.41748315,101.6434157,Aug,20701,2018,in_season,8,2018-08-01
เลย,Loei,17.41748315,101.6434157,Sep,0,2018,in_season,9,2018-09-01
เลย,Loei,17.41748315,101.6434157,Oct,0,2018,in_season,10,2018-10-01
เลย,Loei,17.41748315,101.6434157,Nov,0,2018,in_season,11,2018-11-01
เลย,Loei,17.41748315,101.6434157,Dec,0,2018,in_season,12,2018-12-01
เลย,Loei,17.41748315,101.6434157,Jan,0,2019,in_season,1,2019-01-01
เลย,Loei,17.41748315,101.6434157,Feb,0,2019,in_season,2,2019-02-01
เลย,Loei,17.41748315,101.6434157,Mar,0,2019,in_season,3,2019-03-01
เลย,Loei,17.41748315,101.6434157,Apr,0,2019,in_season,4,2019-04-01
เลย,Loei,17.41748315,101.6434157,May,17748,2019,in_season,5,2019-05-01
เลย,Loei,17.41748315,101.6434157,Jun,125697,2019,in_season,6,2019-06-01
เลย,Loei,17.41748315,101.6434157,Jul,272346,2019,in_season,7,2019-07-01
เลย,Loei,17.41748315,101.6434157,Aug,20701,2019,in_season,8,2019-08-01
เลย,Loei,17.41748315,101.6434157,Sep,0,2019,in_season,9,2019-09-01
เลย,Loei,17.41748315,101.6434157,Oct,0,2019,in_season,10,2019-10-01
เลย,Loei,17.41748315,101.6434157,Nov,0,2019,in_season,11,2019-11-01
เลย,Loei,17.41748315,101.6434157,Dec,0,2019,in_season,12,2019-12-01
เลย,Loei,17.41748315,101.6434157,Jan,143,2015,off_season,1,2015-01-01
เลย,Loei,17.41748315,101.6434157,Feb,0,2015,off_season,2,2015-02-01
เลย,Loei,17.41748315,101.6434157,Mar,0,2015,off_season,3,2015-03-01
เลย,Loei,17.41748315,101.6434157,Apr,0,2015,off_season,4,2015-04-01
เลย,Loei,17.41748315,101.6434157,May,0,2015,off_season,5,2015-05-01
เลย,Loei,17.41748315,101.6434157,Jun,0,2015,off_season,6,2015-06-01
เลย,Loei,17.41748315,101.6434157,Jul,0,2015,off_season,7,2015-07-01
เลย,Loei,17.41748315,101.6434157,Aug,0,2015,off_season,8,2015-08-01
เลย,Loei,17.41748315,101.6434157,Sep,0,2015,off_season,9,2015-09-01
เลย,Loei,17.41748315,101.6434157,Oct,0,2015,off_season,10,2015-10-01
เลย,Loei,17.41748315,101.6434157,Nov,0,2015,off_season,11,2015-11-01
เลย,Loei,17.41748315,101.6434157,Dec,168,2015,off_season,12,2015-12-01
เลย,Loei,17.41748315,101.6434157,Jan,17,2016,off_season,1,2016-01-01
เลย,Loei,17.41748315,101.6434157,Feb,0,2016,off_season,2,2016-02-01
