province_th,province_en,lat,lon,variety_raw,area_rai,year,crop_season,variety_norm,source_file
ชลบุรี,Chon Buri,13.15463158,101.0628947,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ชุมพร,Chumphon,10.3336087,99.18683478,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กาฬสินธุ์,Kalasin,16.58667669,103.6133985,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กำแพงเพชร,Kamphaeng Phet,16.37223377,99.65637662,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กาญจนบุรี,Kanchanaburi,14.22504255,99.4401383,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ขอนแก่น,Khon Kaen,16.35285,102.598805,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กระบี่,Krabi,8.009243243,98.93368468,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ลำปาง,Lampang,18.34986458,99.50325,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ลำพูน,Lamphun,18.36132,98.96236,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เลย,Loei,17.41748315,101.6434157,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ลพบุรี,Lop Buri,15.02860833,100.7969417,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
แม่ฮ่องสอน,Mae Hong Son,18.766,98.06297674,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
มหาสารคาม,Maha Sarakham,15.98990226,103.1893308,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
มุกดาหาร,Mukdahan,16.53405769,104.5682885,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครนายก,Nakhon Nayok,14.18082927,101.1229756,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครปฐม,Nakhon Pathom,13.87357143,100.1243048,หอมสุพรรณบุรี,53,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครพนม,Nakhon Phanom,17.31057447,104.4821915,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครราชสีมา,Nakhon Ratchasima,15.08644014,102.1976901,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครสวรรค์,Nakhon Sawan,15.67782946,100.1931783,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครศรีธรรมราช,Nakhon Si Thammarat,8.34487574,99.86193491,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
น่าน,Nan,18.8794898,100.8094286,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นราธิวาส,Narathiwat,6.234092105,101.7531711,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
หนองบัวลำภู,Nong Bua Lam Phu,17.18251724,102.3142586,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
หนองคาย,Nong Khai,17.91401639,102.8044262,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นนทบุรี,Nonthaburi,13.88841176,100.4345882,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ปทุมธานี,Pathum Thani,14.04674576,100.6253898,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ปัตตานี,Pattani,6.756087719,101.3607456,หอมสุพรรณบุรี,508,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พังงา,Phang-nga,8.655536232,98.27214493,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พัทลุง,Phatthalung,7.54880303,100.0667121,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พะเยา,Phayao,19.28419403,100.0843134,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เพชรบูรณ์,Phetchabun,16.27352174,101.110113,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เพชรบุรี,Phetchaburi,13.04547253,99.88163736,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พิจิตร,Phichit,16.25902273,100.3543182,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พิษณุโลก,Phitsanulok,16.87664516,100.3781935,หอมสุพรรณบุรี,51,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อยุธยา,Phra Nakhon Si Ayutthaya,14.37482039,100.5316117,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
แพร่,Phrae,18.15474026,100.0967013,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ภูเก็ต,Phuket,7.887342105,98.36747368,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ปราจีนบุรี,Prachin Buri,13.99596825,101.5334444,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.87997872,99.66968085,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ระนอง,Ranong,9.84295,98.57283333,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ราชบุรี,Ratchaburi,13.60378641,99.80105825,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ระยอง,Rayong,12.77290909,101.4139394,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ร้อยเอ็ด,Roi Et,15.94159686,103.8014241,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สระแก้ว,Sa kaeo,13.72012069,102.3403103,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สกลนคร,Sakon Nakhon,17.40146774,103.8297419,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สมุทรปราการ,Samut Prakarn,13.61855102,100.655449,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สมุทรสาคร,Samut Sakhon,13.58789744,100.2134103,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สมุทรสงคราม,Samut Songkhram,13.43411429,99.95694286,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สระบุรี,Saraburi,14.55531481,100.8865463,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สตูล,Satun,6.695068182,99.72796591,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ศรีสะเกษ,Si Sa Ket,14.94141872,104.3277783,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สิงห์บุรี,Sing Buri,14.88357143,100.3582143,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สงขลา,Songkhla,7.117804348,100.5218768,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สุโขทัย,Sukhothai,17.1496,99.79715294,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สุพรรณบุรี,Suphan Buri,14.53585185,100.015287,หอมสุพรรณบุรี,251,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สุราษฎร์ธานี,Surat Thani,9.228121053,99.40556316,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สุรินทร์,Surin,14.93708228,103.669962,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ตาก,Tak,16.84066102,98.83098305,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ตรัง,Trang,7.479578947,99.55433333,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ตราด,Trat,12.10803774,102.4909057,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อุบลราชธานี,Ubon Ratchathani,15.27789498,105.0215845,หอมสุพรรณบุรี,120,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อุดรธานี,Udon Thani,17.40975974,102.883539,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อุทัยธานี,Uthai Thani,15.37220588,99.80179412,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อุตรดิตถ์,Uttaradit,17.63522727,100.3226667,หอมสุพรรณบุรี,65,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ยะลา,Yala,6.389631579,101.2610877,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ยโสธร,Yasothon,15.83362821,104.3002051,หอมสุพรรณบุรี,0,2019,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อำนาจเจริญ,Amnat Charoen,15.85274545,104.7030364,ปทุมธานี 1,25,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อ่างทอง,Ang Thong,14.61094444,100.3843056,ปทุมธานี 1,91697,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กรุงเทพ,Bangkok,13.75785621,100.5558824,ปทุมธานี 1,22220,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
บึงกาฬ,Bueng Kan,18.15978846,103.6703269,ปทุมธานี 1,851,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
บุรีรัมย์,Buri Ram,14.89489362,102.9742287,ปทุมธานี 1,1442,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ฉะเชิงเทรา,Chachoengsao,13.68568478,101.1367174,ปทุมธานี 1,20360,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ชัยนาท,Chai Nat,15.15194231,100.0815577,ปทุมธานี 1,121783,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ชัยภูมิ,Chaiyaphum,15.97104065,101.9395366,ปทุมธานี 1,3053,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
จันทบุรี,Chanthaburi,12.67759036,102.1161687,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เชียงใหม่,Chiang Mai,18.8569697,98.9199899,ปทุมธานี 1,457,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เชียงราย,Chiang Rai,19.88303252,99.92217886,ปทุมธานี 1,41185,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ชลบุรี,Chon Buri,13.15463158,101.0628947,ปทุมธานี 1,2960,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ชุมพร,Chumphon,10.3336087,99.18683478,ปทุมธานี 1,824,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กาฬสินธุ์,Kalasin,16.58667669,103.6133985,ปทุมธานี 1,335,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กำแพงเพชร,Kamphaeng Phet,16.37223377,99.65637662,ปทุมธานี 1,4631,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กาญจนบุรี,Kanchanaburi,14.22504255,99.4401383,ปทุมธานี 1,74956,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ขอนแก่น,Khon Kaen,16.35285,102.598805,ปทุมธานี 1,606,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กระบี่,Krabi,8.009243243,98.93368468,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ลำปาง,Lampang,18.34986458,99.50325,ปทุมธานี 1,39,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ลำพูน,Lamphun,18.36132,98.96236,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เลย,Loei,17.41748315,101.6434157,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ลพบุรี,Lop Buri,15.02860833,100.7969417,ปทุมธานี 1,107055,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
แม่ฮ่องสอน,Mae Hong Son,18.766,98.06297674,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
มหาสารคาม,Maha Sarakham,15.98990226,103.1893308,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
มุกดาหาร,Mukdahan,16.53405769,104.5682885,ปทุมธานี 1,41,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครนายก,Nakhon Nayok,14.18082927,101.1229756,ปทุมธานี 1,4020,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครปฐม,Nakhon Pathom,13.87357143,100.1243048,ปทุมธานี 1,12159,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครพนม,Nakhon Phanom,17.31057447,104.4821915,ปทุมธานี 1,425,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครราชสีมา,Nakhon Ratchasima,15.08644014,102.1976901,ปทุมธานี 1,3841,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครสวรรค์,Nakhon Sawan,15.67782946,100.1931783,ปทุมธานี 1,11507,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นครศรีธรรมราช,Nakhon Si Thammarat,8.34487574,99.86193491,ปทุมธานี 1,407,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
น่าน,Nan,18.8794898,100.8094286,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นราธิวาส,Narathiwat,6.234092105,101.7531711,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
หนองบัวลำภู,Nong Bua Lam Phu,17.18251724,102.3142586,ปทุมธานี 1,685,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
หนองคาย,Nong Khai,17.91401639,102.8044262,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
นนทบุรี,Nonthaburi,13.88841176,100.4345882,ปทุมธานี 1,828,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ปทุมธานี,Pathum Thani,14.04674576,100.6253898,ปทุมธานี 1,33059,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ปัตตานี,Pattani,6.756087719,101.3607456,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พังงา,Phang-nga,8.655536232,98.27214493,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พัทลุง,Phatthalung,7.54880303,100.0667121,ปทุมธานี 1,6068,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พะเยา,Phayao,19.28419403,100.0843134,ปทุมธานี 1,2423,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เพชรบูรณ์,Phetchabun,16.27352174,101.110113,ปทุมธานี 1,562,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เพชรบุรี,Phetchaburi,13.04547253,99.88163736,ปทุมธานี 1,5721,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พิจิตร,Phichit,16.25902273,100.3543182,ปทุมธานี 1,2831,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
พิษณุโลก,Phitsanulok,16.87664516,100.3781935,ปทุมธานี 1,32955,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อยุธยา,Phra Nakhon Si Ayutthaya,14.37482039,100.5316117,ปทุมธานี 1,33315,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
แพร่,Phrae,18.15474026,100.0967013,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ภูเก็ต,Phuket,7.887342105,98.36747368,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ปราจีนบุรี,Prachin Buri,13.99596825,101.5334444,ปทุมธานี 1,1337,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.87997872,99.66968085,ปทุมธานี 1,3653,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ระนอง,Ranong,9.84295,98.57283333,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ราชบุรี,Ratchaburi,13.60378641,99.80105825,ปทุมธานี 1,39336,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ระยอง,Rayong,12.77290909,101.4139394,ปทุมธานี 1,30,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ร้อยเอ็ด,Roi Et,15.94159686,103.8014241,ปทุมธานี 1,442,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สระแก้ว,Sa kaeo,13.72012069,102.3403103,ปทุมธานี 1,2412,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สกลนคร,Sakon Nakhon,17.40146774,103.8297419,ปทุมธานี 1,527,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สมุทรปราการ,Samut Prakarn,13.61855102,100.655449,ปทุมธานี 1,2794,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สมุทรสาคร,Samut Sakhon,13.58789744,100.2134103,ปทุมธานี 1,79,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สมุทรสงคราม,Samut Songkhram,13.43411429,99.95694286,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สระบุรี,Saraburi,14.55531481,100.8865463,ปทุมธานี 1,18723,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สตูล,Satun,6.695068182,99.72796591,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ศรีสะเกษ,Si Sa Ket,14.94141872,104.3277783,ปทุมธานี 1,4604,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สิงห์บุรี,Sing Buri,14.88357143,100.3582143,ปทุมธานี 1,71797,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สงขลา,Songkhla,7.117804348,100.5218768,ปทุมธานี 1,873,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สุโขทัย,Sukhothai,17.1496,99.79715294,ปทุมธานี 1,2772,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สุพรรณบุรี,Suphan Buri,14.53585185,100.015287,ปทุมธานี 1,104533,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สุราษฎร์ธานี,Surat Thani,9.228121053,99.40556316,ปทุมธานี 1,1402,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
สุรินทร์,Surin,14.93708228,103.669962,ปทุมธานี 1,4507,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ตาก,Tak,16.84066102,98.83098305,ปทุมธานี 1,1080,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ตรัง,Trang,7.479578947,99.55433333,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ตราด,Trat,12.10803774,102.4909057,ปทุมธานี 1,839,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อุบลราชธานี,Ubon Ratchathani,15.27789498,105.0215845,ปทุมธานี 1,368,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อุดรธานี,Udon Thani,17.40975974,102.883539,ปทุมธานี 1,85,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อุทัยธานี,Uthai Thani,15.37220588,99.80179412,ปทุมธานี 1,6941,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อุตรดิตถ์,Uttaradit,17.63522727,100.3226667,ปทุมธานี 1,98142,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ยะลา,Yala,6.389631579,101.2610877,ปทุมธานี 1,0,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ยโสธร,Yasothon,15.83362821,104.3002051,ปทุมธานี 1,169,2019,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อำนาจเจริญ,Amnat Charoen,15.85274545,104.7030364,สุพรรณบุรี 1,0,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
อ่างทอง,Ang Thong,14.61094444,100.3843056,สุพรรณบุรี 1,628,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
กรุงเทพ,Bangkok,13.75785621,100.5558824,สุพรรณบุรี 1,530,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
บึงกาฬ,Bueng Kan,18.15978846,103.6703269,สุพรรณบุรี 1,0,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
บุรีรัมย์,Buri Ram,14.89489362,102.9742287,สุพรรณบุรี 1,0,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ฉะเชิงเทรา,Chachoengsao,13.68568478,101.1367174,สุพรรณบุรี 1,9772,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ชัยนาท,Chai Nat,15.15194231,100.0815577,สุพรรณบุรี 1,975,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ชัยภูมิ,Chaiyaphum,15.97104065,101.9395366,สุพรรณบุรี 1,8104,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
จันทบุรี,Chanthaburi,12.67759036,102.1161687,สุพรรณบุรี 1,0,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เชียงใหม่,Chiang Mai,18.8569697,98.9199899,สุพรรณบุรี 1,0,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
เชียงราย,Chiang Rai,19.88303252,99.92217886,สุพรรณบุรี 1,23855,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
ชลบุรี,Chon Buri,13.15463158,101.0628947,สุพรรณบุรี 1,365,2019,off_season,สุพรรณบุรี 1,Varieties-production volume of rice off-season Rai(unit) 2019.csv
